fragment;ai
rec506_20140228_10.32.33(180-195).csv;85.0
rec506_20140228_10.32.33(195-210).csv;85.0
rec506_20140228_10.32.33(210-225).csv;85.0
rec506_20140228_10.32.33(225-240).csv;85.0
rec506_20140228_10.32.33(240-255).csv;85.0
rec506_20140228_10.32.33(255-270).csv;85.0
rec506_20140228_10.32.33(270-285).csv;85.0
rec506_20140228_10.32.33(285-300).csv;85.0
rec506_20140228_10.32.33(30-45).csv;97.0
rec506_20140228_10.32.33(45-60).csv;97.0
rec506_20140228_10.32.33(60-75).csv;97.0
rec506_20140228_10.32.33(75-90).csv;97.0
rec506_20140228_10.32.33(90-105).csv;97.0
rec506_20140228_10.32.33(300-315).csv;85.0
rec506_20140228_10.32.33(315-330).csv;85.0
rec506_20140228_10.32.33(330-345).csv;85.0
rec506_20140228_10.32.33(345-360).csv;85.0
rec506_20140228_10.32.33(360-375).csv;85.0
rec506_20140228_10.32.33(375-390).csv;78.0
rec506_20140228_10.32.33(390-405).csv;50.0
rec506_20140228_10.32.33(405-420).csv;50.0
rec506_20140228_10.32.33(420-435).csv;50.0
rec506_20140228_10.32.33(435-450).csv;50.0
rec506_20140228_10.32.33(450-465).csv;50.0
rec506_20140228_10.32.33(465-480).csv;50.0
rec506_20140228_10.32.33(480-495).csv;50.0
rec506_20140228_10.32.33(495-510).csv;50.0
rec506_20140228_10.32.33(510-525).csv;50.0
rec506_20140228_10.32.33(525-540).csv;50.0
rec506_20140228_10.32.33(540-555).csv;50.0
rec506_20140228_10.32.33(555-570).csv;50.0
rec506_20140228_10.32.33(570-585).csv;50.0
rec506_20140228_10.32.33(585-600).csv;50.0
rec506_20140228_10.32.33(600-615).csv;50.0
rec506_20140228_10.32.33(615-630).csv;50.0
rec506_20140228_10.32.33(630-645).csv;50.0
rec506_20140228_10.32.33(645-660).csv;50.0
rec506_20140228_10.32.33(660-675).csv;50.0
rec506_20140228_10.32.33(675-690).csv;50.0
rec506_20140228_10.32.33(690-705).csv;50.0
rec506_20140228_10.32.33(705-720).csv;50.0
rec506_20140228_10.32.33(720-735).csv;50.0
rec506_20140228_10.32.33(735-750).csv;50.0
rec506_20140228_10.32.33(750-765).csv;50.0
rec506_20140228_10.32.33(765-780).csv;50.0
rec506_20140228_10.32.33(780-795).csv;50.0
rec506_20140228_10.32.33(795-810).csv;50.0
rec506_20140228_10.32.33(810-825).csv;50.0
rec506_20140228_10.32.33(825-840).csv;50.0
rec506_20140228_10.32.33(840-855).csv;50.0
rec506_20140228_10.32.33(855-870).csv;50.0
rec506_20140228_10.32.33(870-885).csv;50.0
rec506_20140228_10.32.33(885-900).csv;50.0
rec506_20140228_10.32.33(900-915).csv;50.0
rec506_20140228_10.32.33(915-930).csv;50.0
rec506_20140228_10.32.33(1005-1020).csv;50.0
rec506_20140228_10.32.33(1020-1035).csv;50.0
rec506_20140228_10.32.33(1035-1050).csv;50.0
rec506_20140228_10.32.33(1050-1065).csv;50.0
rec506_20140228_10.32.33(1065-1080).csv;50.0
rec506_20140228_10.32.33(1080-1095).csv;50.0
rec506_20140228_10.32.33(1095-1110).csv;50.0
rec506_20140228_10.32.33(1110-1125).csv;50.0
rec506_20140228_10.32.33(1125-1140).csv;50.0
rec506_20140228_10.32.33(1140-1155).csv;50.0
rec506_20140228_10.32.33(1155-1170).csv;50.0
rec506_20140228_10.32.33(1170-1185).csv;50.0
rec506_20140228_10.32.33(1185-1200).csv;50.0
rec506_20140228_10.32.33(1200-1215).csv;50.0
rec506_20140228_10.32.33(1215-1230).csv;50.0
rec506_20140228_10.32.33(930-945).csv;50.0
rec506_20140228_10.32.33(945-960).csv;50.0
rec506_20140228_10.32.33(960-975).csv;50.0
rec506_20140228_10.32.33(975-990).csv;50.0
rec506_20140228_10.32.33(990-1005).csv;50.0
rec506_20140228_10.32.33(1230-1245).csv;50.0
rec506_20140228_10.32.33(1245-1260).csv;50.0
rec506_20140228_10.32.33(1260-1275).csv;50.0
rec506_20140228_10.32.33(1275-1290).csv;50.0
rec506_20140228_10.32.33(1290-1305).csv;50.0
rec506_20140228_10.32.33(1305-1320).csv;50.0
rec506_20140228_10.32.33(1320-1335).csv;50.0
rec506_20140228_10.32.33(1335-1350).csv;50.0
rec506_20140228_10.32.33(1350-1365).csv;50.0
rec506_20140228_10.32.33(1365-1380).csv;50.0
rec506_20140228_10.32.33(1380-1395).csv;50.0
rec506_20140228_10.32.33(1395-1410).csv;50.0
rec506_20140228_10.32.33(1410-1425).csv;50.0
rec506_20140228_10.32.33(1425-1440).csv;50.0
rec506_20140228_10.32.33(1440-1455).csv;50.0
rec506_20140228_10.32.33(1455-1470).csv;50.0
rec506_20140228_10.32.33(1470-1485).csv;50.0
rec506_20140228_10.32.33(1485-1500).csv;50.0
rec506_20140228_10.32.33(1500-1515).csv;50.0
rec506_20140228_10.32.33(1515-1530).csv;50.0
rec506_20140228_10.32.33(1530-1545).csv;50.0
rec506_20140228_10.32.33(1545-1560).csv;50.0
rec506_20140228_10.32.33(1560-1575).csv;50.0
rec506_20140228_10.32.33(1575-1590).csv;50.0
rec506_20140228_10.32.33(1590-1605).csv;50.0
rec506_20140228_10.32.33(1605-1620).csv;50.0
rec506_20140228_10.32.33(1620-1635).csv;50.0
rec506_20140228_10.32.33(1635-1650).csv;50.0
rec506_20140228_10.32.33(1650-1665).csv;50.0
rec506_20140228_10.32.33(1665-1680).csv;50.0
rec506_20140228_10.32.33(1680-1695).csv;50.0
rec506_20140228_10.32.33(1695-1710).csv;50.0
rec506_20140228_10.32.33(1710-1725).csv;50.0
rec506_20140228_10.32.33(1725-1740).csv;50.0
rec506_20140228_10.32.33(1740-1755).csv;50.0
rec506_20140228_10.32.33(1755-1770).csv;50.0
rec506_20140228_10.32.33(1770-1785).csv;50.0
rec506_20140228_10.32.33(1785-1800).csv;50.0
rec506_20140228_10.32.33(1800-1815).csv;50.0
rec506_20140228_10.32.33(1815-1830).csv;50.0
rec506_20140228_10.32.33(1830-1845).csv;50.0
rec506_20140228_10.32.33(1845-1860).csv;50.0
rec506_20140228_10.32.33(1860-1875).csv;50.0
rec506_20140228_10.32.33(1875-1890).csv;50.0
rec506_20140228_10.32.33(1890-1905).csv;50.0
rec506_20140228_10.32.33(1905-1920).csv;50.0
rec506_20140228_10.32.33(1920-1935).csv;50.0
rec506_20140228_10.32.33(1935-1950).csv;50.0
rec506_20140228_10.32.33(1950-1965).csv;50.0
rec506_20140228_10.32.33(1965-1980).csv;50.0
rec506_20140228_10.32.33(1980-1995).csv;50.0
rec506_20140228_10.32.33(1995-2010).csv;50.0
rec506_20140228_10.32.33(2010-2025).csv;50.0
rec506_20140228_10.32.33(2025-2040).csv;50.0
rec506_20140228_10.32.33(2040-2055).csv;50.0
rec506_20140228_10.32.33(2055-2070).csv;50.0
rec506_20140228_10.32.33(2070-2085).csv;50.0
rec506_20140228_10.32.33(2085-2100).csv;50.0
rec506_20140228_10.32.33(2100-2115).csv;50.0
rec506_20140228_10.32.33(2115-2130).csv;None
rec506_20140228_10.32.33(2130-2145).csv;None
rec506_20140228_10.32.33(2145-2160).csv;None
rec507_20140228_12.31.21(0-15).csv;None
rec507_20140228_12.31.21(105-120).csv;-1
rec507_20140228_12.31.21(120-135).csv;-1
rec507_20140228_12.31.21(135-150).csv;-1
rec507_20140228_12.31.21(15-30).csv;None
rec507_20140228_12.31.21(150-165).csv;-1
rec507_20140228_12.31.21(165-180).csv;-1
rec507_20140228_12.31.21(180-195).csv;-1
rec507_20140228_12.31.21(195-210).csv;-1
rec507_20140228_12.31.21(210-225).csv;-1
rec507_20140228_12.31.21(225-240).csv;-1
rec507_20140228_12.31.21(240-255).csv;-1
rec507_20140228_12.31.21(255-270).csv;85.0
rec507_20140228_12.31.21(270-285).csv;85.0
rec507_20140228_12.31.21(285-300).csv;85.0
rec507_20140228_12.31.21(30-45).csv;None
rec507_20140228_12.31.21(300-315).csv;85.0
rec507_20140228_12.31.21(45-60).csv;-1
rec507_20140228_12.31.21(60-75).csv;-1
rec507_20140228_12.31.21(75-90).csv;-1
rec507_20140228_12.31.21(90-105).csv;-1
rec507_20140228_12.31.21(315-330).csv;85.0
rec507_20140228_12.31.21(330-345).csv;85.0
rec507_20140228_12.31.21(345-360).csv;85.0
rec507_20140228_12.31.21(360-375).csv;85.0
rec507_20140228_12.31.21(375-390).csv;85.0
rec507_20140228_12.31.21(390-405).csv;79.0
rec507_20140228_12.31.21(405-420).csv;70.0
rec507_20140228_12.31.21(420-435).csv;70.0
rec507_20140228_12.31.21(435-450).csv;70.0
rec507_20140228_12.31.21(450-465).csv;62.0
rec507_20140228_12.31.21(465-480).csv;50.0
rec507_20140228_12.31.21(480-495).csv;50.0
rec507_20140228_12.31.21(495-510).csv;50.0
rec507_20140228_12.31.21(510-525).csv;50.0
rec507_20140228_12.31.21(525-540).csv;50.0
rec507_20140228_12.31.21(540-555).csv;50.0
rec507_20140228_12.31.21(555-570).csv;50.0
rec507_20140228_12.31.21(570-585).csv;50.0
rec507_20140228_12.31.21(585-600).csv;50.0
rec507_20140228_12.31.21(600-615).csv;50.0
rec507_20140228_12.31.21(615-630).csv;50.0
rec507_20140228_12.31.21(630-645).csv;50.0
rec507_20140228_12.31.21(645-660).csv;50.0
rec507_20140228_12.31.21(660-675).csv;50.0
rec507_20140228_12.31.21(675-690).csv;50.0
rec507_20140228_12.31.21(690-705).csv;50.0
rec507_20140228_12.31.21(705-720).csv;50.0
rec507_20140228_12.31.21(720-735).csv;50.0
rec507_20140228_12.31.21(735-750).csv;50.0
rec507_20140228_12.31.21(750-765).csv;50.0
rec507_20140228_12.31.21(765-780).csv;50.0
rec507_20140228_12.31.21(780-795).csv;50.0
rec507_20140228_12.31.21(795-810).csv;50.0
rec507_20140228_12.31.21(810-825).csv;50.0
rec507_20140228_12.31.21(825-840).csv;50.0
rec507_20140228_12.31.21(840-855).csv;50.0
rec507_20140228_12.31.21(855-870).csv;50.0
rec507_20140228_12.31.21(870-885).csv;50.0
rec507_20140228_12.31.21(885-900).csv;50.0
rec507_20140228_12.31.21(900-915).csv;50.0
rec507_20140228_12.31.21(1005-1020).csv;50.0
rec507_20140228_12.31.21(1020-1035).csv;50.0
rec507_20140228_12.31.21(1035-1050).csv;50.0
rec507_20140228_12.31.21(1050-1065).csv;50.0
rec507_20140228_12.31.21(1065-1080).csv;50.0
rec507_20140228_12.31.21(1080-1095).csv;50.0
rec507_20140228_12.31.21(1095-1110).csv;50.0
rec507_20140228_12.31.21(1110-1125).csv;50.0
rec507_20140228_12.31.21(1125-1140).csv;50.0
rec507_20140228_12.31.21(1140-1155).csv;50.0
rec507_20140228_12.31.21(1155-1170).csv;50.0
rec507_20140228_12.31.21(1170-1185).csv;50.0
rec507_20140228_12.31.21(1185-1200).csv;50.0
rec507_20140228_12.31.21(1200-1215).csv;50.0
rec507_20140228_12.31.21(1215-1230).csv;50.0
rec507_20140228_12.31.21(915-930).csv;50.0
rec507_20140228_12.31.21(930-945).csv;50.0
rec507_20140228_12.31.21(945-960).csv;50.0
rec507_20140228_12.31.21(960-975).csv;50.0
rec507_20140228_12.31.21(975-990).csv;50.0
rec507_20140228_12.31.21(990-1005).csv;50.0
rec507_20140228_12.31.21(1230-1245).csv;50.0
rec507_20140228_12.31.21(1245-1260).csv;50.0
rec507_20140228_12.31.21(1260-1275).csv;50.0
rec507_20140228_12.31.21(1275-1290).csv;50.0
rec507_20140228_12.31.21(1290-1305).csv;50.0
rec507_20140228_12.31.21(1305-1320).csv;50.0
rec507_20140228_12.31.21(1320-1335).csv;50.0
rec507_20140228_12.31.21(1335-1350).csv;50.0
rec507_20140228_12.31.21(1350-1365).csv;50.0
rec507_20140228_12.31.21(1365-1380).csv;50.0
rec507_20140228_12.31.21(1380-1395).csv;50.0
rec507_20140228_12.31.21(1395-1410).csv;50.0
rec507_20140228_12.31.21(1410-1425).csv;50.0
rec507_20140228_12.31.21(1425-1440).csv;50.0
rec507_20140228_12.31.21(1440-1455).csv;50.0
rec507_20140228_12.31.21(1455-1470).csv;50.0
rec507_20140228_12.31.21(1470-1485).csv;50.0
rec507_20140228_12.31.21(1485-1500).csv;50.0
rec507_20140228_12.31.21(1500-1515).csv;50.0
rec507_20140228_12.31.21(1515-1530).csv;50.0
rec507_20140228_12.31.21(1530-1545).csv;50.0
rec507_20140228_12.31.21(1545-1560).csv;50.0
rec507_20140228_12.31.21(1560-1575).csv;50.0
rec507_20140228_12.31.21(1575-1590).csv;50.0
rec507_20140228_12.31.21(1590-1605).csv;50.0
rec507_20140228_12.31.21(1605-1620).csv;50.0
rec507_20140228_12.31.21(1620-1635).csv;50.0
rec507_20140228_12.31.21(1635-1650).csv;50.0
rec507_20140228_12.31.21(1650-1665).csv;50.0
rec507_20140228_12.31.21(1665-1680).csv;50.0
rec507_20140228_12.31.21(1680-1695).csv;50.0
rec507_20140228_12.31.21(1695-1710).csv;50.0
rec507_20140228_12.31.21(1710-1725).csv;50.0
rec507_20140228_12.31.21(1725-1740).csv;50.0
rec507_20140228_12.31.21(1740-1755).csv;50.0
rec507_20140228_12.31.21(1755-1770).csv;50.0
rec507_20140228_12.31.21(1770-1785).csv;50.0
rec507_20140228_12.31.21(1785-1800).csv;50.0
rec507_20140228_12.31.21(1800-1815).csv;50.0
rec507_20140228_12.31.21(1815-1830).csv;50.0
rec507_20140228_12.31.21(1830-1845).csv;50.0
rec507_20140228_12.31.21(1845-1860).csv;50.0
rec507_20140228_12.31.21(1860-1875).csv;50.0
rec507_20140228_12.31.21(1875-1890).csv;50.0
rec507_20140228_12.31.21(1890-1905).csv;50.0
rec507_20140228_12.31.21(1905-1920).csv;50.0
rec507_20140228_12.31.21(1920-1935).csv;50.0
rec507_20140228_12.31.21(1935-1950).csv;50.0
rec507_20140228_12.31.21(1950-1965).csv;50.0
rec507_20140228_12.31.21(1965-1980).csv;50.0
rec507_20140228_12.31.21(1980-1995).csv;50.0
rec507_20140228_12.31.21(1995-2010).csv;50.0
rec507_20140228_12.31.21(2010-2025).csv;50.0
rec507_20140228_12.31.21(2025-2040).csv;50.0
rec507_20140228_12.31.21(2040-2055).csv;50.0
rec507_20140228_12.31.21(2055-2070).csv;50.0
rec507_20140228_12.31.21(2070-2085).csv;50.0
rec507_20140228_12.31.21(2085-2100).csv;50.0
rec507_20140228_12.31.21(2100-2115).csv;50.0
rec507_20140228_12.31.21(2115-2130).csv;50.0
rec507_20140228_12.31.21(2130-2145).csv;50.0
rec507_20140228_12.31.21(2145-2160).csv;50.0
rec507_20140228_12.31.21(2160-2175).csv;50.0
rec507_20140228_12.31.21(2175-2190).csv;50.0
rec507_20140228_12.31.21(2190-2205).csv;50.0
rec507_20140228_12.31.21(2205-2220).csv;50.0
rec507_20140228_12.31.21(2220-2235).csv;50.0
rec507_20140228_12.31.21(2235-2250).csv;50.0
rec507_20140228_12.31.21(2250-2265).csv;50.0
rec507_20140228_12.31.21(2265-2280).csv;50.0
rec507_20140228_12.31.21(2280-2295).csv;50.0
rec507_20140228_12.31.21(2295-2310).csv;50.0
rec507_20140228_12.31.21(2310-2325).csv;50.0
rec507_20140228_12.31.21(2325-2340).csv;50.0
rec507_20140228_12.31.21(2340-2355).csv;50.0
rec507_20140228_12.31.21(2355-2370).csv;50.0
rec507_20140228_12.31.21(2370-2385).csv;50.0
rec507_20140228_12.31.21(2385-2400).csv;50.0
rec507_20140228_12.31.21(2400-2415).csv;50.0
rec507_20140228_12.31.21(2415-2430).csv;50.0
rec507_20140228_12.31.21(2430-2445).csv;50.0
rec507_20140228_12.31.21(2445-2460).csv;50.0
rec507_20140228_12.31.21(2460-2475).csv;50.0
rec507_20140228_12.31.21(2475-2490).csv;50.0
rec507_20140228_12.31.21(2490-2505).csv;50.0
rec507_20140228_12.31.21(2505-2520).csv;50.0
rec507_20140228_12.31.21(2520-2535).csv;50.0
rec507_20140228_12.31.21(2535-2550).csv;50.0
rec507_20140228_12.31.21(2550-2565).csv;50.0
rec507_20140228_12.31.21(2565-2580).csv;50.0
rec507_20140228_12.31.21(2580-2595).csv;50.0
rec507_20140228_12.31.21(2595-2610).csv;50.0
rec507_20140228_12.31.21(2610-2625).csv;50.0
rec507_20140228_12.31.21(2625-2640).csv;50.0
rec507_20140228_12.31.21(2640-2655).csv;50.0
rec507_20140228_12.31.21(2655-2670).csv;50.0
rec507_20140228_12.31.21(2670-2685).csv;50.0
rec507_20140228_12.31.21(2685-2700).csv;50.0
rec507_20140228_12.31.21(2700-2715).csv;50.0
rec507_20140228_12.31.21(2715-2730).csv;50.0
rec507_20140228_12.31.21(2730-2745).csv;50.0
rec507_20140228_12.31.21(2745-2760).csv;50.0
rec507_20140228_12.31.21(2760-2775).csv;50.0
rec507_20140228_12.31.21(2775-2790).csv;50.0
rec507_20140228_12.31.21(2790-2805).csv;50.0
rec507_20140228_12.31.21(2805-2820).csv;50.0
rec507_20140228_12.31.21(2820-2835).csv;50.0
rec507_20140228_12.31.21(2835-2850).csv;50.0
rec507_20140228_12.31.21(2850-2865).csv;50.0
rec507_20140228_12.31.21(2865-2880).csv;50.0
rec507_20140228_12.31.21(2880-2895).csv;50.0
rec507_20140228_12.31.21(2895-2910).csv;50.0
rec507_20140228_12.31.21(2910-2925).csv;50.0
rec507_20140228_12.31.21(2925-2940).csv;50.0
rec507_20140228_12.31.21(2940-2955).csv;50.0
rec507_20140228_12.31.21(2955-2970).csv;50.0
rec507_20140228_12.31.21(2970-2985).csv;50.0
rec507_20140228_12.31.21(2985-3000).csv;50.0
rec507_20140228_12.31.21(3000-3015).csv;50.0
rec507_20140228_12.31.21(3015-3030).csv;50.0
rec507_20140228_12.31.21(3030-3045).csv;50.0
rec507_20140228_12.31.21(3045-3060).csv;50.0
rec507_20140228_12.31.21(3060-3075).csv;50.0
rec507_20140228_12.31.21(3075-3090).csv;50.0
rec507_20140228_12.31.21(3090-3105).csv;50.0
rec507_20140228_12.31.21(3105-3120).csv;50.0
rec507_20140228_12.31.21(3120-3135).csv;50.0
rec507_20140228_12.31.21(3135-3150).csv;50.0
rec507_20140228_12.31.21(3150-3165).csv;50.0
rec507_20140228_12.31.21(3165-3180).csv;50.0
rec507_20140228_12.31.21(3180-3195).csv;50.0
rec507_20140228_12.31.21(3195-3210).csv;50.0
rec507_20140228_12.31.21(3210-3225).csv;50.0
rec507_20140228_12.31.21(3225-3240).csv;50.0
rec507_20140228_12.31.21(3240-3255).csv;50.0
rec507_20140228_12.31.21(3255-3270).csv;50.0
rec507_20140228_12.31.21(3270-3285).csv;58.0
rec507_20140228_12.31.21(3285-3300).csv;70.0
rec507_20140228_12.31.21(3300-3315).csv;70.0
rec507_20140228_12.31.21(3315-3330).csv;70.0
rec507_20140228_12.31.21(3330-3345).csv;70.0
rec507_20140228_12.31.21(3345-3360).csv;70.0
rec507_20140228_12.31.21(3360-3375).csv;70.0
rec507_20140228_12.31.21(3375-3390).csv;70.0
rec507_20140228_12.31.21(3390-3405).csv;62.0
rec507_20140228_12.31.21(3405-3420).csv;50.0
rec507_20140228_12.31.21(3420-3435).csv;50.0
rec507_20140228_12.31.21(3435-3450).csv;50.0
rec507_20140228_12.31.21(3450-3465).csv;50.0
rec507_20140228_12.31.21(3465-3480).csv;50.0
rec507_20140228_12.31.21(3480-3495).csv;50.0
rec507_20140228_12.31.21(3495-3510).csv;50.0
rec507_20140228_12.31.21(3510-3525).csv;50.0
rec507_20140228_12.31.21(3525-3540).csv;50.0
rec507_20140228_12.31.21(3540-3555).csv;50.0
rec507_20140228_12.31.21(3555-3570).csv;50.0
rec507_20140228_12.31.21(3570-3585).csv;50.0
rec507_20140228_12.31.21(3585-3600).csv;50.0
rec507_20140228_12.31.21(3600-3615).csv;50.0
rec507_20140228_12.31.21(3615-3630).csv;50.0
rec507_20140228_12.31.21(3630-3645).csv;50.0
rec507_20140228_12.31.21(3645-3660).csv;50.0
rec507_20140228_12.31.21(3660-3675).csv;50.0
rec507_20140228_12.31.21(3675-3690).csv;50.0
rec507_20140228_12.31.21(3690-3705).csv;50.0
rec507_20140228_12.31.21(3705-3720).csv;50.0
rec507_20140228_12.31.21(3720-3735).csv;50.0
rec507_20140228_12.31.21(3735-3750).csv;50.0
rec507_20140228_12.31.21(3750-3765).csv;50.0
rec507_20140228_12.31.21(3765-3780).csv;50.0
rec507_20140228_12.31.21(3780-3795).csv;50.0
rec507_20140228_12.31.21(3795-3810).csv;50.0
rec507_20140228_12.31.21(3810-3825).csv;50.0
rec507_20140228_12.31.21(3825-3840).csv;50.0
rec507_20140228_12.31.21(3840-3855).csv;50.0
rec507_20140228_12.31.21(3855-3870).csv;50.0
rec507_20140228_12.31.21(3870-3885).csv;50.0
rec507_20140228_12.31.21(3885-3900).csv;50.0
rec507_20140228_12.31.21(3900-3915).csv;50.0
rec507_20140228_12.31.21(3915-3930).csv;50.0
rec507_20140228_12.31.21(3930-3945).csv;50.0
rec507_20140228_12.31.21(3945-3960).csv;50.0
rec507_20140228_12.31.21(3960-3975).csv;50.0
rec507_20140228_12.31.21(3975-3990).csv;50.0
rec507_20140228_12.31.21(3990-4005).csv;50.0
rec507_20140228_12.31.21(4005-4020).csv;50.0
rec507_20140228_12.31.21(4020-4035).csv;50.0
rec507_20140228_12.31.21(4035-4050).csv;50.0
rec507_20140228_12.31.21(4050-4065).csv;50.0
rec507_20140228_12.31.21(4065-4080).csv;50.0
rec507_20140228_12.31.21(4080-4095).csv;50.0
rec507_20140228_12.31.21(4095-4110).csv;50.0
rec507_20140228_12.31.21(4110-4125).csv;50.0
rec507_20140228_12.31.21(4125-4140).csv;50.0
rec507_20140228_12.31.21(4140-4155).csv;50.0
rec507_20140228_12.31.21(4155-4170).csv;50.0
rec507_20140228_12.31.21(4170-4185).csv;50.0
rec507_20140228_12.31.21(4185-4200).csv;50.0
rec507_20140228_12.31.21(4200-4215).csv;50.0
rec507_20140228_12.31.21(4215-4230).csv;50.0
rec507_20140228_12.31.21(4230-4245).csv;50.0
rec507_20140228_12.31.21(4245-4260).csv;50.0
rec507_20140228_12.31.21(4260-4275).csv;50.0
rec507_20140228_12.31.21(4275-4290).csv;50.0
rec507_20140228_12.31.21(4290-4305).csv;50.0
rec507_20140228_12.31.21(4305-4320).csv;50.0
rec507_20140228_12.31.21(4320-4335).csv;50.0
rec507_20140228_12.31.21(4335-4350).csv;50.0
rec507_20140228_12.31.21(4350-4365).csv;50.0
rec507_20140228_12.31.21(4365-4380).csv;50.0
rec507_20140228_12.31.21(4380-4395).csv;50.0
rec507_20140228_12.31.21(4395-4410).csv;50.0
rec507_20140228_12.31.21(4410-4425).csv;50.0
rec507_20140228_12.31.21(4425-4440).csv;50.0
rec507_20140228_12.31.21(4440-4455).csv;50.0
rec507_20140228_12.31.21(4455-4470).csv;50.0
rec507_20140228_12.31.21(4470-4485).csv;50.0
rec507_20140228_12.31.21(4485-4500).csv;50.0
rec507_20140228_12.31.21(4500-4515).csv;50.0
rec507_20140228_12.31.21(4515-4530).csv;50.0
rec507_20140228_12.31.21(4530-4545).csv;50.0
rec507_20140228_12.31.21(4545-4560).csv;50.0
rec507_20140228_12.31.21(4560-4575).csv;50.0
rec507_20140228_12.31.21(4575-4590).csv;50.0
rec507_20140228_12.31.21(4590-4605).csv;50.0
rec507_20140228_12.31.21(4605-4620).csv;50.0
rec507_20140228_12.31.21(4620-4635).csv;50.0
rec507_20140228_12.31.21(4635-4650).csv;50.0
rec507_20140228_12.31.21(4650-4665).csv;50.0
rec507_20140228_12.31.21(4665-4680).csv;50.0
rec507_20140228_12.31.21(4680-4695).csv;50.0
rec507_20140228_12.31.21(4695-4710).csv;50.0
rec507_20140228_12.31.21(4710-4725).csv;50.0
rec507_20140228_12.31.21(4725-4740).csv;50.0
rec507_20140228_12.31.21(4740-4755).csv;50.0
rec507_20140228_12.31.21(4755-4770).csv;50.0
rec507_20140228_12.31.21(4770-4785).csv;50.0
rec507_20140228_12.31.21(4785-4800).csv;50.0
rec507_20140228_12.31.21(4800-4815).csv;50.0
rec507_20140228_12.31.21(4815-4830).csv;50.0
rec507_20140228_12.31.21(4830-4845).csv;50.0
rec507_20140228_12.31.21(4845-4860).csv;50.0
rec507_20140228_12.31.21(4860-4875).csv;50.0
rec507_20140228_12.31.21(4875-4890).csv;50.0
rec507_20140228_12.31.21(4890-4905).csv;50.0
rec507_20140228_12.31.21(4905-4920).csv;50.0
rec507_20140228_12.31.21(4920-4935).csv;50.0
rec507_20140228_12.31.21(4935-4950).csv;50.0
rec507_20140228_12.31.21(4950-4965).csv;50.0
rec507_20140228_12.31.21(4965-4980).csv;50.0
rec507_20140228_12.31.21(4980-4995).csv;50.0
rec507_20140228_12.31.21(4995-5010).csv;50.0
rec507_20140228_12.31.21(5010-5025).csv;50.0
rec507_20140228_12.31.21(5025-5040).csv;50.0
rec507_20140228_12.31.21(5040-5055).csv;50.0
rec507_20140228_12.31.21(5055-5070).csv;50.0
rec507_20140228_12.31.21(5070-5085).csv;50.0
rec507_20140228_12.31.21(5085-5100).csv;50.0
rec507_20140228_12.31.21(5100-5115).csv;50.0
rec507_20140228_12.31.21(5115-5130).csv;50.0
rec507_20140228_12.31.21(5130-5145).csv;50.0
rec507_20140228_12.31.21(5145-5160).csv;50.0
